REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2,STD_CLSS_NM3
201908,전남,수산물 소매업,1080104918,식료품,eatery
201908,전남,슈퍼마켓,13515844776,슈퍼마켓,living
201908,전남,스포츠 및 레크레이션 용품 임대업,2129269348,오락/문화,leisure
201908,전남,여관업,1249667821,숙박/음식,tour
201908,전남,여행사업,10759250,여행사/자동차임대,tour
201908,전남,욕탕업,178257440,기타,living
201908,전남,육류 소매업,2273449291,식료품,eatery
201908,전남,일반유흥 주점업,1816875466,숙박/음식,eatery
201908,전남,일식 음식점업,1209137178,숙박/음식,eatery
201908,전남,자동차 임대업,4922050,여행사/자동차임대,tour
201908,전남,전시 및 행사 대행업,957382686,기타,hobbyenter
201908,전남,중식 음식점업,1387771423,숙박/음식,eatery
201908,전남,차량용 가스 충전업,922713706,연료,living
201908,전남,차량용 주유소 운영업,27862874378,연료,living
201908,전남,체인화 편의점,8453137574,편의점,living
201908,전남,피자 햄버거 샌드위치 및 유사 음식점업,1623510287,숙박/음식,eatery
201908,전남,한식 음식점업,33093713168,숙박/음식,eatery
201908,전남,호텔업,40495283,숙박/음식,tour
201908,전남,화장품 및 방향제 소매업,646259061,화장품,fbeauty
201908,전남,휴양콘도 운영업,980164215,숙박/음식,tour
201908,전북,건강보조식품 소매업,197843302,건강보조식품,eatery
201908,전북,골프장 운영업,1554577412,스포츠/오락/여가,leisure
201908,전북,과실 및 채소 소매업,1827320727,식료품,eatery
201908,전북,관광 민예품 및 선물용품 소매업,18585100,여행/교통,tour
201908,전북,그외 기타 스포츠시설 운영업,9698600,스포츠/오락/여가,leisure
201908,전북,그외 기타 종합 소매업,650092230,종합소매,living
201908,전북,기타 대형 종합 소매업,11987405460,종합소매,living
201908,전북,기타 수상오락 서비스업,1402500,오락/문화,leisure
201908,전북,기타 외국식 음식점업,1487071837,숙박/음식,eatery
201908,전북,기타 주점업,302828950,숙박/음식,eatery
201908,전북,기타음식료품위주종합소매업,4710208832,종합소매,eatery
201908,전북,내항 여객 운송업,746000,기타운송수단,tour
201908,전북,마사지업,50624000,기타,living
201908,전북,버스 운송업,834000,대중교통,living
201908,전북,비알콜 음료점업,2334295764,식료품,eatery
201908,전북,빵 및 과자류 소매업,1805089315,식료품,eatery
201908,전북,서양식 음식점업,3284869849,숙박/음식,eatery
201908,전북,수산물 소매업,885011193,식료품,eatery
201908,전북,슈퍼마켓,17562582989,슈퍼마켓,living
201908,전북,스포츠 및 레크레이션 용품 임대업,2909958336,오락/문화,leisure
201908,전북,여관업,535341514,숙박/음식,tour
201908,전북,여행사업,442100,여행사/자동차임대,tour
201908,전북,욕탕업,371194045,기타,living
201908,전북,육류 소매업,2870718566,식료품,eatery
201908,전북,일반유흥 주점업,905016650,숙박/음식,eatery
201908,전북,일식 음식점업,1079828180,숙박/음식,eatery
201908,전북,자동차 임대업,9541000,여행사/자동차임대,tour
201908,전북,전시 및 행사 대행업,99260900,기타,hobbyenter
201908,전북,정기 항공 운송업,1672413927,항공사,tour
201908,전북,중식 음식점업,2088940307,숙박/음식,eatery
201908,전북,차량용 가스 충전업,1320346512,연료,living
201908,전북,차량용 주유소 운영업,29933720687,연료,living
201908,전북,체인화 편의점,10248057007,편의점,living
201908,전북,택시 운송업,165000,기타운송수단,living
201908,전북,피자 햄버거 샌드위치 및 유사 음식점업,1985015845,숙박/음식,eatery
201908,전북,한식 음식점업,30878309610,숙박/음식,eatery
201908,전북,호텔업,941000,숙박/음식,tour
201908,전북,화장품 및 방향제 소매업,963774619,화장품,fbeauty
201908,전북,휴양콘도 운영업,620793548,숙박/음식,tour
201908,제주,건강보조식품 소매업,88075700,건강보조식품,eatery
201908,제주,골프장 운영업,1568739457,스포츠/오락/여가,leisure
201908,제주,과실 및 채소 소매업,1007335609,식료품,eatery
201908,제주,관광 민예품 및 선물용품 소매업,405015970,여행/교통,tour
201908,제주,그외 기타 분류안된 오락관련 서비스업,2705670,오락/문화,hobbyenter
201908,제주,그외 기타 스포츠시설 운영업,5133949,스포츠/오락/여가,leisure
201908,제주,그외 기타 종합 소매업,2397605870,종합소매,living
201908,제주,기타 대형 종합 소매업,5676941720,종합소매,living
201908,제주,기타 외국식 음식점업,443080268,숙박/음식,eatery
201908,제주,기타 주점업,1076296847,숙박/음식,eatery
201908,제주,기타음식료품위주종합소매업,3878821238,종합소매,eatery
201908,제주,내항 여객 운송업,357345800,기타운송수단,tour
201908,제주,마사지업,5926000,기타,living
201908,제주,면세점,8125619349,면세점,tour
201908,제주,비알콜 음료점업,1089849466,식료품,eatery
201908,제주,빵 및 과자류 소매업,1055833141,식료품,eatery
201908,제주,서양식 음식점업,2983013868,숙박/음식,eatery
201908,제주,수산물 소매업,1031547155,식료품,eatery
201908,제주,슈퍼마켓,10951777142,슈퍼마켓,living
201908,제주,스포츠 및 레크레이션 용품 임대업,1650456499,오락/문화,leisure
201908,제주,여관업,878476675,숙박/음식,tour
201908,제주,여행사업,105812605,여행사/자동차임대,tour
201908,제주,욕탕업,153762650,기타,living
201908,제주,육류 소매업,1120617697,식료품,eatery
201908,제주,일반유흥 주점업,1993723114,숙박/음식,eatery
201908,제주,일식 음식점업,1678346326,숙박/음식,eatery
201908,제주,자동차 임대업,1064445149,여행사/자동차임대,tour
201908,제주,전시 및 행사 대행업,544051705,기타,hobbyenter
201908,제주,정기 항공 운송업,2993299481,항공사,tour
201908,제주,중식 음식점업,987804462,숙박/음식,eatery
201908,제주,차량용 가스 충전업,341527059,연료,living
201908,제주,차량용 주유소 운영업,9577539423,연료,living
201908,제주,체인화 편의점,8323133138,편의점,living
201908,제주,피자 햄버거 샌드위치 및 유사 음식점업,1220795120,숙박/음식,eatery
201908,제주,한식 음식점업,24988519032,숙박/음식,eatery
201908,제주,호텔업,1645047382,숙박/음식,tour
201908,제주,화장품 및 방향제 소매업,565949010,화장품,fbeauty
201908,제주,휴양콘도 운영업,1405400802,숙박/음식,tour
201908,충남,건강보조식품 소매업,907823298,건강보조식품,eatery
201908,충남,골프장 운영업,1619433575,스포츠/오락/여가,leisure
201908,충남,과실 및 채소 소매업,1332125871,식료품,eatery
201908,충남,관광 민예품 및 선물용품 소매업,33428975,여행/교통,tour
201908,충남,그외 기타 분류안된 오락관련 서비스업,2136000,오락/문화,hobbyenter
201908,충남,그외 기타 스포츠시설 운영업,12959100,스포츠/오락/여가,leisure
201908,충남,그외 기타 종합 소매업,2027052780,종합소매,living
201908,충남,기타 대형 종합 소매업,12303105600,종합소매,living
201908,충남,기타 수상오락 서비스업,9093974,오락/문화,leisure
201908,충남,기타 외국식 음식점업,1646262127,숙박/음식,eatery
201908,충남,기타 주점업,169192030,숙박/음식,eatery
201908,충남,기타음식료품위주종합소매업,7364701759,종합소매,eatery
201908,충남,내항 여객 운송업,6123500,기타운송수단,tour
201908,충남,마사지업,49500612,기타,living
201908,충남,비알콜 음료점업,1941213479,식료품,eatery
201908,충남,빵 및 과자류 소매업,1953860433,식료품,eatery
201908,충남,서양식 음식점업,2848312212,숙박/음식,eatery
201908,충남,수산물 소매업,1194341534,식료품,eatery
201908,충남,슈퍼마켓,14642642348,슈퍼마켓,living
201908,충남,스포츠 및 레크레이션 용품 임대업,2677349444,오락/문화,leisure
201908,충남,여관업,724694476,숙박/음식,tour
201908,충남,여행사업,7092400,여행사/자동차임대,tour
201908,충남,욕탕업,385489800,기타,living
201908,충남,육류 소매업,2451320851,식료품,eatery
201908,충남,일반유흥 주점업,1036438905,숙박/음식,eatery
201908,충남,일식 음식점업,1390348086,숙박/음식,eatery
201908,충남,자동차 임대업,4003396,여행사/자동차임대,tour
201908,충남,전시 및 행사 대행업,87074150,기타,hobbyenter
201908,충남,정기 항공 운송업,6705500,항공사,tour
201908,충남,중식 음식점업,2231461191,숙박/음식,eatery
201908,충남,차량용 가스 충전업,814397367,연료,living
201908,충남,차량용 주유소 운영업,33682258289,연료,living
201908,충남,체인화 편의점,15132030876,편의점,living
201908,충남,택시 운송업,124900,기타운송수단,living
201908,충남,피자 햄버거 샌드위치 및 유사 음식점업,2399049868,숙박/음식,eatery
201908,충남,한식 음식점업,35099221648,숙박/음식,eatery
201908,충남,호텔업,277403055,숙박/음식,tour
201908,충남,화장품 및 방향제 소매업,1355300113,화장품,fbeauty
201908,충남,휴양콘도 운영업,1120968649,숙박/음식,tour
201908,충북,건강보조식품 소매업,156839016,건강보조식품,eatery
201908,충북,골프장 운영업,2765380220,스포츠/오락/여가,leisure
201908,충북,과실 및 채소 소매업,674744782,식료품,eatery
201908,충북,관광 민예품 및 선물용품 소매업,22026330,여행/교통,tour
201908,충북,그외 기타 스포츠시설 운영업,5640200,스포츠/오락/여가,leisure
201908,충북,그외 기타 종합 소매업,1891511104,종합소매,living
201908,충북,기타 대형 종합 소매업,8183533530,종합소매,living
201908,충북,기타 수상오락 서비스업,3600900,오락/문화,leisure
201908,충북,기타 외국식 음식점업,1237807631,숙박/음식,eatery
201908,충북,기타 주점업,191144000,숙박/음식,eatery
201908,충북,기타음식료품위주종합소매업,3451519221,종합소매,eatery
201908,충북,내항 여객 운송업,14829000,기타운송수단,tour
201908,충북,마사지업,20387000,기타,living
201908,충북,버스 운송업,20000,대중교통,living
201908,충북,비알콜 음료점업,1137758651,식료품,eatery
201908,충북,빵 및 과자류 소매업,1232048349,식료품,eatery
201908,충북,서양식 음식점업,1687145412,숙박/음식,eatery
201908,충북,수산물 소매업,176320150,식료품,eatery
201908,충북,슈퍼마켓,12099719765,슈퍼마켓,living
201908,충북,스포츠 및 레크레이션 용품 임대업,1696333807,오락/문화,leisure
201908,충북,여관업,325156236,숙박/음식,tour
201908,충북,욕탕업,162688350,기타,living
201908,충북,육류 소매업,2073994953,식료품,eatery
201908,충북,일반유흥 주점업,585095700,숙박/음식,eatery
201908,충북,일식 음식점업,717683870,숙박/음식,eatery
201908,충북,자동차 임대업,1366000,여행사/자동차임대,tour
201908,충북,전시 및 행사 대행업,67662600,기타,hobbyenter
201908,충북,중식 음식점업,1406155860,숙박/음식,eatery
201908,충북,차량용 가스 충전업,734550875,연료,living
201908,충북,차량용 주유소 운영업,25530129456,연료,living
201908,충북,체인화 편의점,9305169135,편의점,living
201908,충북,택시 운송업,83420,기타운송수단,living
201908,충북,피자 햄버거 샌드위치 및 유사 음식점업,1569193533,숙박/음식,eatery
201908,충북,한식 음식점업,24612778480,숙박/음식,eatery
201908,충북,호텔업,29575440,숙박/음식,tour
201908,충북,화장품 및 방향제 소매업,573856229,화장품,fbeauty
201908,충북,휴양콘도 운영업,476196855,숙박/음식,tour
201909,강원,건강보조식품 소매업,205353608,건강보조식품,eatery
201909,강원,골프장 운영업,4158457576,스포츠/오락/여가,leisure
201909,강원,과실 및 채소 소매업,1313429320,식료품,eatery
201909,강원,관광 민예품 및 선물용품 소매업,27883372,여행/교통,tour
201909,강원,그외 기타 스포츠시설 운영업,5277600,스포츠/오락/여가,leisure
201909,강원,그외 기타 종합 소매업,529805920,종합소매,living
201909,강원,기타 대형 종합 소매업,8314508510,종합소매,living
201909,강원,기타 수상오락 서비스업,4674000,오락/문화,leisure
201909,강원,기타 외국식 음식점업,1069386566,숙박/음식,eatery
201909,강원,기타 주점업,349764825,숙박/음식,eatery
201909,강원,기타음식료품위주종합소매업,8444989172,종합소매,eatery
201909,강원,내항 여객 운송업,2447000,기타운송수단,tour
201909,강원,마사지업,48418000,기타,living
